inventory_serial,slide_no,state,district,slide_name,location_description,latitude,longitude,material_involved,movement_type,history_raw,reported_history_date,source_pdf_path,source_pdf_page,source_table_label,source_row_text,spatial_linkage_status,matched_village_lgd_code,matched_village_name_en
28217,TN/Nil/58A11/2023/114,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.36182795,76.91594312,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28217 TN/Nil/58A11/2023/114 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.36182795 76.91594312 Earth Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28218,TN/Nil/58A11/2023/115,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.3607386,76.91736774,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28218 TN/Nil/58A11/2023/115 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.3607386 76.91736774 Earth Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28219,TN/Nil/58A11/2023/116,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.36128851,76.91924593,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28219 TN/Nil/58A11/2023/116 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.36128851 76.91924593 Debris Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28220,TN/Nil/58A11/2023/117,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.35951023,76.91986142,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28220 TN/Nil/58A11/2023/117 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.35951023 76.91986142 Earth Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28221,TN/Nil/58A11/2023/118,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.35895452,76.91988671,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28221 TN/Nil/58A11/2023/118 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.35895452 76.91988671 Debris Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28222,TN/Nil/58A11/2023/119,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.35891845,76.92087799,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28222 TN/Nil/58A11/2023/119 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.35891845 76.92087799 Earth Slide 23 November 2023 SH-15,NO_EXACT_POLYGON_MATCH,,
28223,TN/Nil/58A11/2023/120,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.35896363,76.92145754,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28223 TN/Nil/58A11/2023/120 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.35896363 76.92145754 Earth Slide 23 November 2023 SH-15,EXACT_POLYGON_MATCH,635110,Jackanarai
28224,TN/Nil/58A11/2023/121,Tamil Nadu,Nilgiri,Kothagiri slide,Kothagiri to Mettupalayam road SH-15,11.35744628,76.92692457,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28224 TN/Nil/58A11/2023/121 Tamil Nadu Nilgiri Kothagiri slide Kothagiri to Mettupalayam road 11.35744628 76.92692457 Earth Slide 23 November 2023 SH-15,NO_EXACT_POLYGON_MATCH,,
28225,TN/Nil/58A11/2023/122,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15 (Kunjapanai),11.35687261,76.93210853,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28225 TN/Nil/58A11/2023/122 Tamil Nadu Nilgiri Kothagiri slide SH-15 (Kunjapanai) 11.35687261 76.93210853 Earth Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28226,TN/Nil/58A11/2023/123,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15 (Mettupalayam view point),11.35629482,76.93299509,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28226 TN/Nil/58A11/2023/123 Tamil Nadu Nilgiri Kothagiri slide SH-15 (Mettupalayam view 11.35629482 76.93299509 Earth Slide 23 November 2023 point),NO_EXACT_POLYGON_MATCH,,
28227,TN/Nil/58A11/2023/124,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15 (Near Mettupalayam view point),11.35809188,76.93395232,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28227 TN/Nil/58A11/2023/124 Tamil Nadu Nilgiri Kothagiri slide SH-15 (Near Mettupalayam 11.35809188 76.93395232 Debris Slide 23 November 2023 view point),NO_EXACT_POLYGON_MATCH,,
28228,TN/Nil/58A11/2023/125,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.35886681,76.93557575,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28228 TN/Nil/58A11/2023/125 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.35886681 76.93557575 Earth Slide 23 November 2023,EXACT_POLYGON_MATCH,635107,Konavakorai-I
28229,TN/Nil/58A11/2023/126,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.3599745,76.93761436,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28229 TN/Nil/58A11/2023/126 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.3599745 76.93761436 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28230,TN/Nil/58A11/2023/127,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15 (Hair pin bend-4),11.36019869,76.93834319,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28230 TN/Nil/58A11/2023/127 Tamil Nadu Nilgiri Kothagiri slide SH-15 (Hair pin bend-4) 11.36019869 76.93834319 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28231,TN/Nil/58A11/2023/128,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.35951049,76.93782025,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28231 TN/Nil/58A11/2023/128 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.35951049 76.93782025 Earth Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28232,TN/Nil/58A11/2023/129,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15 (Hair pin bend-5),11.35879872,76.93760927,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28232 TN/Nil/58A11/2023/129 Tamil Nadu Nilgiri Kothagiri slide SH-15 (Hair pin bend-5) 11.35879872 76.93760927 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28233,TN/Nil/58A11/2023/130,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.3596238,76.93847834,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28233 TN/Nil/58A11/2023/130 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.3596238 76.93847834 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28234,TN/Nil/58A11/2023/131,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.36079743,76.93940047,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28234 TN/Nil/58A11/2023/131 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.36079743 76.93940047 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28235,TN/Nil/58A11/2023/132,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.36052844,76.94006873,Debris,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28235 TN/Nil/58A11/2023/132 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.36052844 76.94006873 Debris Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28236,TN/Nil/58A11/2023/133,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.36007456,76.94174795,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28236 TN/Nil/58A11/2023/133 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.36007456 76.94174795 Earth Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
28237,TN/Nil/58A11/2023/134,Tamil Nadu,Nilgiri,Kothagiri slide,SH-15,11.35988891,76.94218111,Earth,Slide,23 November 2023,2023-11-23,data/raw/events/landslide_report.pdf,716,LANDSLIDE INVENTORY (Field vaidated),28237 TN/Nil/58A11/2023/134 Tamil Nadu Nilgiri Kothagiri slide SH-15 11.35988891 76.94218111 Earth Slide 23 November 2023,NO_EXACT_POLYGON_MATCH,,
